动账时间,动帐流水号,动账方向,动账金额,动账账户,动账场景,计费类型,子订单号,订单号,售后编号,下单时间,商品ID,商品名称,达人ID,达人名称,订单类型,订单实付应结,运费实付,实际平台补贴_运费,实际平台补贴,其他平台补贴,以旧换新抵扣,政府补贴平台垫资,实际达人补贴,实际抖音支付补贴,实际抖音月付营销补贴,银行补贴,订单退款,平台服务费,佣金,服务商佣金,渠道分成,招商服务费,站外推广费,其他分成,是否免佣,免佣金额,商户主体名称,备注
2026-03-10 07:59:57,'2026031007595338561592862628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950936692392465780,'6950936692392465780,'SS76143923621787120700014,2026-02-27 06:54:03,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:03:10,'2026031008030717578931462628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924546517080767675,'6924546517080767675,'SS76143923609407493380030,2026-02-28 06:57:17,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:03:41,'2026031008033728786035202628,入账,14.24,聚合账户,货款结算入账,精选联盟,'6950944800281138898,'6950944800281138898,'SS76143854105417364570051,2026-02-28 06:40:09,'3805374372856856962,2026新款海豚冲电泡泡机爆款卡通七彩泡泡机创意灯光连发泡泡枪,'1400117048905447,欣晴玩具,普通订单,14.99,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:04:51,'2026031008044827814797342628,出账,6.9,聚合账户,上门取件运费,,'6950907029503677988,'6950907029503677988,'147385453169142947,,,,,,普通订单,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,广州斌立科技有限公司,因商品存在品质问题，扣除商家相应金额进行运费赔付-订单6950907029503677988-售后单147385453169142947-运单73598016515516
2026-03-10 08:12:32,'2026031008122900558372382628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924523152123395923,'6924523152123395923,'SS76143928307992338110013,2026-02-27 08:06:58,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:14:11,'2026031008140800227456502628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924531968664370412,'6924531968664370412,'SS76143923741239055820042,2026-02-27 07:32:59,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:15:42,'2026031008153923057577222628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924525085958896664,'6924525085958896664,'SS76143928280349745050043,2026-02-27 08:04:03,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:15:42,'2026031008153903619067512628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924532024757222739,'6924532024757222739,'SS76143900369101622030158,2026-02-27 07:37:17,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:15:43,'2026031008153916363197632628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924520811206311354,'6924520811206311354,'SS76143937842277424740223,2026-02-27 08:15:39,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:15:43,'2026031008154014769526282628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924546489535724556,'6924546489535724556,'SS76143843502602002010151,2026-02-28 06:53:13,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:15:43,'2026031008153919084255232628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950912626416948323,'6950912626416948323,'SS76143928477994685950029,2026-02-27 07:50:58,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:15:43,'2026031008154012927634382628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950942777269621943,'6950942777269621943,'SS76143928193615634330233,2026-02-28 06:59:51,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:15:43,'2026031008154005342172422628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924516128201145844,'6924516128201145844,'SS76143928315790953420083,2026-02-27 07:22:05,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:15:44,'2026031008154113270223552628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924525053392813914,'6924525053392813914,'SS76143928249735746990084,2026-02-27 06:49:50,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:15:44,'2026031008154104420777342628,入账,14.24,聚合账户,货款结算入账,精选联盟,'6950947127716157380,'6950947127716157380,'SS76143879868553633680179,2026-02-28 07:04:24,'3805378828843483239,2026新款冲电黄小鸭泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,14.99,0,0,0,0,0,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:15:45,'2026031008154212926978832628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950912649357563291,'6950912649357563291,'SS76143928406842580910222,2026-02-27 08:10:54,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:15:45,'2026031008154211120522742628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924533898541300777,'6924533898541300777,'SS76143923452753677230090,2026-02-27 07:27:08,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:15:45,'2026031008154215945894672628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924523141060198363,'6924523141060198363,'SS76143937853479367830085,2026-02-27 08:11:45,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:15:46,'2026031008154304997778302628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924520757803777808,'6924520757803777808,'SS76143937899521643710089,2026-02-27 07:52:33,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:15:46,'2026031008154324972004032628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924525077159313275,'6924525077159313275,'SS76143937876246082620059,2026-02-27 07:52:18,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:20:47,'2026031008204301053821902628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924497379974085742,'6924497379974085742,'SS76141731566939551130231,2026-02-26 08:52:10,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:20:47,'2026031008204401613995932628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950926238610560588,'6950926238610560588,'SS76143923579998866380139,2026-02-27 08:01:20,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:20:47,'2026031008204317576597022628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950934575649199554,'6950934575649199554,'SS76143928320992425500209,2026-02-27 07:23:11,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:20:47,'2026031008204227355057062628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950939118608848616,'6950939118608848616,'SS76143928171613227780204,2026-02-27 07:59:48,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:40:06,'2026031008395910047042942628,入账,1.57,聚合账户,货款结算入账,精选联盟,'6924531977086271033,'6924531977086271033,'SS76132943293394498560023,2026-02-27 07:38:58,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,5.99,0,0,0.66,0,0,0,0,0,0,0,-5,-0.08,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 08:54:20,'2026031008541328913180672628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950934545944745351,'6950934545944745351,'SS76143923602101376630181,2026-02-27 07:34:27,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-10 12:27:37,'2026031012273213046587232628,出账,5.05,聚合账户,消费者赔付,,'6950889267004708782,'6950889267004708782,'147384055140734535,,,,,,普通订单,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,广州斌立科技有限公司,因商品存在品质问题，扣除商家相应金额进行运费赔付
2026-03-11 02:32:18,'2026031102321311666601472628,入账,4.74,聚合账户,货款结算入账,精选联盟,'6950891521118967741,'6950891521118967741,'SS76122333490967677960241,2026-02-26 07:28:13,'3805185742188183703,2026新年小马电动牵绳玩具灯光音乐会走动小马趣味投影宠物玩具,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,-5,-0.25,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-11 03:52:42,'2026031103523832764725862628,入账,10.44,聚合账户,货款结算入账,精选联盟,'6924565183744867401,'6924565183744867401,'SS76147797571927250070125,2026-03-01 06:24:20,'3805984535129227287,2026新年40孔泡泡枪手持泡泡机玩具卡通男女孩网红摆地摊,'1400117048905447,欣晴玩具,普通订单,10.99,0,0,0,0,0,0,0,0,0,0,0,-0.55,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-11 04:44:10,'2026031104440423708308892628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950892115082483114,'6950892115082483114,'SS76121556906647598600094,2026-02-25 08:57:43,'3805185742188183703,2026新年小马电动牵绳玩具灯光音乐会走动小马趣味投影宠物玩具,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-11 04:44:12,'2026031104440920770698762628,入账,10.44,聚合账户,货款结算入账,精选联盟,'6950889146779244352,'6950889146779244352,'SS76120970303917924030229,2026-02-26 07:00:03,'3802124055222550739,电动牵绳大号翅马声光跳萌宠益智早教启蒙科学实验自备3节5号电池,'1400117048905447,欣晴玩具,普通订单,10.99,0,0,0,0,0,0,0,0,0,0,0,-0.55,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-11 04:44:15,'2026031104441135455306512628,入账,10.44,聚合账户,货款结算入账,精选联盟,'6950960078791776104,'6950960078791776104,'SS76147797566679987610132,2026-03-01 06:13:05,'3805984535129227287,2026新年40孔泡泡枪手持泡泡机玩具卡通男女孩网红摆地摊,'1400117048905447,欣晴玩具,普通订单,10.99,0,0,0,0,0,0,0,0,0,0,0,-0.55,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-11 05:41:36,'2026031105413412478548672628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950996562870408359,'6950996562870408359,'SS76148593811048740110161,2026-03-02 07:37:44,'3796350193339859271,2026电动牵绳小乌龟灯光音乐3D投影爬行玩具【自备3节5号电池,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-11 05:49:11,'2026031105490632261900862628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924518376729771800,'6924518376729771800,'SS76147017773840307390034,2026-02-27 07:26:25,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-11 05:57:21,'2026031105571438132779522628,出账,4.9,聚合账户,上门取件运费,,'6924586429054418023,'6924586429054418023,'147385883134813946,,,,,,普通订单,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,广州斌立科技有限公司,因商品存在品质问题，扣除商家相应金额进行运费赔付-订单6924586429054418023-售后单147385883134813946-运单312962722803869
2026-03-11 06:42:19,'2026031106420507195855742628,入账,10.44,聚合账户,货款结算入账,精选联盟,'6950974955796436794,'6950974955796436794,'SS76147331829066470820227,2026-03-01 06:12:19,'3805984535129227287,2026新年40孔泡泡枪手持泡泡机玩具卡通男女孩网红摆地摊,'1400117048905447,欣晴玩具,普通订单,10.99,0,0,0,0,0,0,0,0,0,0,0,-0.55,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-11 06:42:49,'2026031106423503614684162628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6950897945038821237,'6950897945038821237,'SS76122525985960430490244,2026-02-26 08:11:11,'3805185742188183703,2026新年小马电动牵绳玩具灯光音乐会走动小马趣味投影宠物玩具,'1400117048905447,欣晴玩具,普通订单,5.6,0,0,4.39,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-11 06:48:06,'2026031106475431039490652628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924483220573617540,'6924483220573617540,'SS76122059937637998420155,2026-02-25 09:12:24,'3805185742188183703,2026新年小马电动牵绳玩具灯光音乐会走动小马趣味投影宠物玩具,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-11 06:48:51,'2026031106483916529989532628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924527528413986050,'6924527528413986050,'SS76122733050428339600078,2026-02-27 08:15:59,'3805185742188183703,2026新年小马电动牵绳玩具灯光音乐会走动小马趣味投影宠物玩具,'1400117048905447,欣晴玩具,普通订单,9.99,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-11 06:49:27,'2026031106491424552087472628,入账,3.79,聚合账户,货款结算入账,精选联盟,'6924516173369474227,'6924516173369474227,'SS76146774633141045850088,2026-02-27 08:05:01,'3796349154066825652,七彩吹泡泡系列专用补充液泡泡浓缩液 便携袋装泡泡水泡泡液安全,'1400117048905447,欣晴玩具,普通订单,3.99,0,0,0,0,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-11 08:50:29,'2026031108502223447311552628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924510440829451450,'6924510440829451450,'SS76122753962513211280225,2026-02-26 07:31:52,'3805185742188183703,2026新年小马电动牵绳玩具灯光音乐会走动小马趣味投影宠物玩具,'1400117048905447,欣晴玩具,普通订单,7.19,0,0,2.8,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-11 13:25:59,'2026031113255235466490942628,出账,6,聚合账户,消费者赔付,,'6924516147022560784,'6924516147022560784,'147388605287116524,,,,,,普通订单,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,广州斌立科技有限公司,"打款,订单号6924516147022560784"
2026-03-11 15:46:48,'2026031115463302021463142628,入账,9.49,聚合账户,货款结算入账,精选联盟,'6924523127551982858,'6924523127551982858,'SS76129618732813683290066,2026-02-27 07:49:46,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,19.98,0,0,0,0,0,0,0,0,0,0,-9.99,-0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,订单结算
2026-03-11 21:06:45,'2026031121063904090765222628,入账,0.5,聚合账户,退款-订单退款触发-退分账,精选联盟,'6950914986691269933,'6950914986691269933,'147387474083594788,2026-02-27 07:02:55,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,,0,广州斌立科技有限公司,服务费返还
2026-03-11 21:06:46,'2026031121063816946796062628,出账,9.99,聚合账户,退款-结算后退款-退用户,精选联盟,'6950914986691269933,'6950914986691269933,'147387474083594788,2026-02-27 07:02:55,'3805374134351953971,2026新款冲电泡泡机炫酷手持七彩泡泡机玩具爆款卡通泡泡枪,'1400117048905447,欣晴玩具,普通订单,0,0,0,0,0,0,0,0,0,0,0,-9.99,0,0,0,0,0,0,0,,0,广州斌立科技有限公司,已退款
